"","BAR.1","BAR.2","BAR.3","CDOU.2","CDOU.3","CDOU1.REDO.U","CHAM.1","CHAM.2","CHAM.3","CMAR.1","CMAR.2","CMAR.3","CORA.1","CORA.2","CORA.3","CUEV.1","CUEV.2","CUEV.3","DAPH.1","DAPH.2","DAPH.3","EGAS.1","EGAS.2","EGAS.3","ELI.1","ELI.2","ELI.3","GARD.1","GARD.2","GARD.3","PCAL.1","PCAL.2","PCAL.3","PESP.1","PESP.2","PESP.3","PIN.1","PIN.2","PIN.3","PLAZ.1","PLAZ.2","PLAZ.3","PMAN.1","PMAN.2","PMAN.3","PMOR.1","PMOR.2","PMOR.3","PROJ.1","PROJ.2","PROJ.3","PVIC.1","PVIC.2","PVIC.3","RED.1","RED.2","RED.3","SOMB.1","SOMB.2","SOMB.3","STAFE.1","STAFE.2","STAFE.3","SUAR.1","SUAR.2","SUAR.3","TOR.1","TOR.2","TOR.3"
"ASV_76",9716,1919,4459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_77",0,0,174,0,138,0,473,609,0,0,178,155,157,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,126,1228,203,0,0,0,102,9811,35,0,0,248,0,0,0,0,0,0,0,0,25,0,0,0,187,0,321,0,0,0,0,0,86,0,1263,0,0,0,0
"ASV_78",0,0,0,0,0,0,0,0,0,0,496,360,62,0,426,0,457,0,0,0,0,710,0,0,0,0,0,895,0,252,852,2521,270,0,0,0,247,69,287,0,227,1425,0,0,0,0,0,0,0,0,23,0,510,0,293,35,151,166,925,678,164,135,357,2099,337,281,0,0,0
"ASV_80",5177,2261,4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,101,0,0,0,66,679,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,75,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_81",536,587,0,1436,48,52,2369,1113,281,0,0,114,59,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,204,0,0,860,665,0,259,62,536,0,0,0,0,0,23,0,0,110,274,21,214,0,0,0,331,0,389,0,0,1089,0,1477,226
"ASV_82",0,0,0,0,648,43,0,0,0,151,0,115,0,319,226,0,0,0,529,377,693,711,560,506,0,0,0,0,0,0,0,0,0,131,0,189,3,0,0,0,208,252,0,0,0,0,0,454,179,0,295,0,0,0,0,0,0,2751,1364,0,1908,173,68,0,0,0,0,0,0
"ASV_83",641,211,187,0,330,35,0,0,0,0,0,700,0,0,0,0,151,470,0,64,226,0,0,0,53,269,97,741,1883,6,0,0,690,0,0,0,0,0,0,271,600,0,493,0,0,0,0,0,0,0,0,0,452,575,0,0,0,2090,195,91,512,427,0,0,0,0,0,383,0
"ASV_85",0,0,0,1285,665,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401,256,592,0,0,0,1763,388,1683,0,0,0,0,0,0,0,160,0,0,0,0,2609,0,193
"ASV_86",0,0,0,0,0,0,0,0,0,159,93,434,137,48,163,0,0,0,0,0,0,0,0,501,0,0,0,0,0,0,1548,4508,325,0,0,0,170,99,458,0,0,0,304,0,0,0,0,0,0,0,0,0,0,256,0,21,0,0,0,0,0,0,0,1044,0,0,0,0,0
"ASV_88",1710,937,814,0,0,0,3478,0,0,0,0,0,0,0,0,376,0,0,0,13,0,637,0,183,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,111,1164,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0
"ASV_89",0,0,0,571,393,480,2657,2352,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,437,393,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_91",0,0,67,0,0,0,317,1266,0,144,585,293,0,313,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,1982,0,0,0,0,260,282,175,87,0,0,0,0,0,0,0,0,0,276,0,0,0,100,895,8,510,0,0,0,11,75,0,0,498,0,0,0,0
"ASV_92",0,0,0,233,0,0,264,0,0,391,0,416,370,0,559,1109,399,0,0,111,0,0,0,0,0,0,0,0,0,514,0,0,458,0,0,0,0,265,0,244,0,0,0,0,0,0,2447,0,0,0,0,0,0,0,0,0,144,936,0,0,0,0,0,0,0,516,0,0,0
"ASV_93",0,0,0,0,0,0,0,0,0,370,75,109,0,214,0,2135,827,0,0,0,0,0,0,87,0,0,0,0,659,463,416,742,602,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,435,433,0,0,0,0,0,0,0,0,0,0,749,698,0,0,0,0
"ASV_94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,44,0,0,0,0,0,0,6123,1396,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_95",0,0,0,0,123,0,479,0,79,0,0,0,0,0,0,1649,1078,0,0,0,0,0,0,0,0,0,0,0,314,780,59,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,1684,351,0,0,0,19,0,0,0,0,86,0,0,739,453,0,0,0
"ASV_96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7596,0,0,0,0,0,0,0,0,0,0,0
"ASV_97",0,0,0,0,0,0,0,0,0,0,0,0,135,800,1484,0,0,0,15,50,1064,0,0,0,0,0,0,0,632,0,512,443,821,0,0,0,187,223,213,0,0,345,0,0,0,0,0,0,331,178,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0
"ASV_98",589,1018,3276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767,216,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_99",0,0,0,0,0,0,0,0,0,66,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,301,220,371,412,346,439,0,0,114,0,0,0,0,0,62,0,0,0,0,0,0,785,0,0,982,113,2351,0,0,203,0,0,0
"ASV_100",0,0,0,0,0,37,0,0,0,0,932,183,0,100,665,0,0,388,0,0,0,318,0,0,0,0,0,0,0,0,233,0,473,0,0,0,0,8,122,606,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,481,0,0,0,499,359,0,0,66,0,0,0,0,531,0
"ASV_101",0,0,0,0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,1192,1117,210,0,0,0,0,207,33,0,0,0,1284,0,128,0,0,0,0,0,0,0,0,0,106,0,577,352,609,78,0,0,0,0,0,0,0,0,0
"ASV_102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,102,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,5231,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0
"ASV_103",0,0,0,0,0,0,0,243,0,107,242,0,0,0,0,1110,303,0,0,66,171,0,0,0,0,0,0,0,285,0,0,0,0,0,0,77,33,224,0,153,543,419,0,0,227,0,357,0,0,0,38,0,0,0,195,0,143,0,619,232,250,0,269,0,0,334,0,0,0
"ASV_104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2728,476,165,1709,0,972,0,393,0,0,0,0
"ASV_105",0,136,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,366,0,398,5246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_106",0,0,0,0,0,0,0,0,0,282,859,342,563,122,0,876,0,689,46,48,167,0,0,0,0,0,0,0,0,935,247,262,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,267,0,84,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_107",0,0,0,72,256,136,384,446,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,698,168,0,0,0,0,151,0,281,13,0,0,1119,1506,0,0,0,466,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_108",0,0,0,0,0,0,0,0,0,52,75,0,0,0,0,0,267,0,70,0,0,116,0,0,0,409,0,448,0,0,134,299,0,0,0,0,0,0,0,0,490,174,425,0,0,0,0,0,110,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,3163,0
"ASV_109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,86,1281,0,0,0,0,0,0,0,0,0,0,0,4775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_110",0,0,0,573,951,0,947,639,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,688,0,0,0,0,0
"ASV_111",0,159,0,268,0,433,0,911,506,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,336,87,506,0,0,0,0,0,0,0
"ASV_112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_113",0,0,0,0,0,0,0,0,0,336,0,0,106,176,0,460,0,0,71,34,234,0,0,0,0,0,0,243,328,0,1236,835,0,0,0,0,47,99,64,0,0,154,608,0,0,0,0,0,0,619,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_114",0,0,0,578,639,144,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,287,749,0,0,0,0,0,0,0,342,459,0,0,0,0,0,0,0,0,0,769,0,278,0,0,0,0,0,0,0,0,0,0,0,0,167,528,0,0,0,0,0,514,0
"ASV_115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_116",501,0,0,0,0,0,0,0,0,88,277,0,0,247,151,0,0,0,0,0,0,0,0,0,0,0,0,407,497,0,642,754,0,0,0,0,127,0,0,0,0,0,1576,14,0,0,0,0,110,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,2193,2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_118",0,0,0,518,123,0,1215,209,1394,0,0,0,54,0,541,0,0,0,0,0,0,0,0,0,0,0,0,500,463,0,122,0,0,19,0,0,0,52,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_119",0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,597,0,0,0,0,0,0,0,0,0,0,2737,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,86,0,0,0,0,990,460,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_120",0,0,0,0,0,0,0,0,466,157,0,2687,0,354,0,0,0,315,0,0,0,0,0,0,0,0,0,0,531,0,74,0,0,0,0,259,63,0,75,0,0,0,0,28,0,0,0,0,0,0,64,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_121",181,217,0,0,0,0,236,0,33,47,0,0,0,84,0,38,125,50,12,107,124,113,0,31,9,0,49,0,0,0,6,0,35,0,0,0,32,0,0,38,626,0,0,0,284,120,120,0,1977,67,0,0,0,0,0,0,44,0,0,0,0,0,13,0,0,0,0,0,400
"ASV_122",0,0,0,2158,1610,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_124",933,418,822,0,0,0,0,0,0,728,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,149,315,0,0,0,0,0,73,0,0,0,824,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0
"ASV_125",121,0,0,296,0,473,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,375,0,0,0,0,0,389,0,800,0,0,906,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_126",0,0,0,0,678,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,545,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,2179,0,0
"ASV_127",138,1288,153,0,0,0,0,1663,120,134,0,111,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,44,0,0,0,0,13,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,201,0,117,0,0,190,0,0,0
"ASV_128",0,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,748,0,686,0,0,233,1382,0,0,0,0,0,0,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,0,0,0,0,0
"ASV_130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,514,401,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,320,427,0,0,0,0,1626,0,349,0,0,0
"ASV_131",150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988,0,0,0,0,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518,1313
"ASV_132",0,0,0,0,0,0,0,0,0,48,0,421,53,383,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,0,0,0,0,0,0,73,0,102,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_134",0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,561,0,0,0,0,0,1330,0,0,0,0,0,440,0,0,311,0,0,138,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,287,0,0,792,0,0,0,0,0
"ASV_135",0,0,0,0,0,0,501,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2091,0,0,0,0,0,0,0,0,0,0,0,0,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303
"ASV_136",0,0,0,3672,0,0,0,53,107,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_138",423,0,197,0,0,0,0,0,0,1078,79,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,223,0,336,0,0,0,0,90,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_139",97,150,0,235,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,762,0,630,0,0,0,0,0,0,1121,132,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0
"ASV_140",0,0,0,251,0,0,0,0,0,0,0,47,0,437,865,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,92,393,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,765,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0
"ASV_141",0,0,0,0,0,24,662,810,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0
"ASV_142",0,873,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,231,0,0,0,0,0,142,0,0,32,716,303,0,0,0,0,0,0,0,0,0,29,0,0,233,0,0,0,0,0,0,0,0,0,346,0,0,0,0,534,0,0,0,142,0,0,0,0,0,0,0,0
"ASV_143",0,0,971,0,0,0,0,0,0,0,0,149,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,211,1773,488,1018,0,0,0,0,0,0
"ASV_145",0,0,0,349,747,0,0,253,0,0,0,0,0,0,0,0,0,0,0,171,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,198,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,359,0,0,0,0,50,0,0,0,325,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,1159,0
"ASV_147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3463,0,0,0
"ASV_148",0,343,597,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,163,320,0,0,0,0,0,227,0,0,0,0,0,0,0,0,12,0,0,321,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,451,333,0,0,0,0
"ASV_149",0,0,0,0,0,0,0,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,294,0,0,0
"ASV_150",282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,318,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,401,3,0,808,1013,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_151",0,0,0,175,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,839,0,0,0,0,0,0,0,1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_152",0,0,0,215,0,0,1528,335,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,0,0,0,0,0,0,0,0,0,0,0,97,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608,0,0,0,0,0,0,0,0,0,1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_155",0,0,0,0,0,0,0,0,0,3243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_156",615,1961,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_157",0,0,0,342,248,46,0,232,207,0,256,0,0,0,0,0,0,0,34,11,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,108,52,0,0,261,0,0,101,0,0,0,0,0,431,0,0,0,79,23,0,0,572,85,0,0,0,0,0,0,0,0,0
"ASV_158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,448,0,0,0,0,0,863,169,680,433,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,152,0,0,0,0,0,0,0,0,0,1091,394,210,0,0,0
"ASV_160",0,0,41,0,0,0,101,0,138,0,0,0,0,0,0,0,1349,313,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,780,0
"ASV_161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,949,460,0,0,0,0,200,77,133,0,0,0,0,0,0,0,0,0,359,0,0,0,559,0
"ASV_162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,0,344,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,0
"ASV_163",0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,0,0,0,0,0,0,0,0,0,0,440,0,0,0,386,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0
"ASV_164",0,0,0,0,0,0,595,111,0,130,215,111,0,130,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,0,0,0
"ASV_165",0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,38,116,0,0,901,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_166",0,0,0,54,0,0,0,0,0,0,0,0,36,0,0,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,66,55,678,695,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"ASV_167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0
"ASV_168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2586,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_171",0,0,0,345,0,0,0,993,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,134,0,0,0,0,0,0,0,0,231,0,422,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0
"ASV_172",0,0,0,0,0,0,0,0,0,0,0,245,141,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,13,152,0,1301,169,0,0,0,0,0,0,0,0,0
"ASV_173",0,0,0,0,0,0,0,462,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,353,90,1224,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_174",0,0,0,0,0,0,0,86,0,0,0,0,93,0,0,0,0,0,0,0,32,0,0,132,0,0,0,0,0,0,104,0,0,0,0,78,58,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,400,0,82,0,0,0,0,0,0,0,112,0,0,0,0,981,0
"ASV_177",380,1183,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
